,target,text,num_characters,num_words,num_sentences,transformed_text,word_tokenize,pos,verbs,adjectives,nouns
3953,ham,Actually i'm waiting for 2 weeks when they start putting ad.,60,13,1,actual wait 2 week start put ad,"['actual', 'wait', '2', 'week', 'start', 'put', 'ad']","[('actual', 'JJ'), ('wait', 'NN'), ('2', 'CD'), ('week', 'NN'), ('start', 'NN'), ('put', 'VBD'), ('ad', 'NN')]",['put'],['actual'],"['wait', 'week', 'start', 'ad']"
3954,ham,Anything lor if they all go then i go lor...,44,11,1,anyth lor go go lor,"['anyth', 'lor', 'go', 'go', 'lor']","[('anyth', 'NN'), ('lor', 'NN'), ('go', 'VBP'), ('go', 'VB'), ('lor', 'NN')]","['go', 'go']",[],"['anyth', 'lor', 'lor']"
3955,ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,20,2,u free sat rite u wan 2 watch infern affair wif n darren n mayb xy,"['u', 'free', 'sat', 'rite', 'u', 'wan', '2', 'watch', 'infern', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']","[('u', 'JJ'), ('free', 'JJ'), ('sat', 'VBD'), ('rite', 'JJ'), ('u', 'JJ'), ('wan', 'NN'), ('2', 'CD'), ('watch', 'NN'), ('infern', 'NN'), ('affair', 'NN'), ('wif', 'WRB'), ('n', 'JJ'), ('darren', 'NN'), ('n', 'JJ'), ('mayb', 'NN'), ('xy', 'NN')]",['sat'],"['u', 'free', 'rite', 'u', 'n', 'n']","['wan', 'watch', 'infern', 'affair', 'darren', 'mayb', 'xy']"
3956,ham,Yo you around? A friend of mine's lookin to pick up later tonight,65,15,2,yo around friend mine lookin pick later tonight,"['yo', 'around', 'friend', 'mine', 'lookin', 'pick', 'later', 'tonight']","[('yo', 'NN'), ('around', 'IN'), ('friend', 'NN'), ('mine', 'NN'), ('lookin', 'FW'), ('pick', 'NN'), ('later', 'RB'), ('tonight', 'VBD')]",['tonight'],[],"['yo', 'friend', 'mine', 'pick']"
3957,ham,Stupid auto correct on my phone,31,6,1,stupid auto correct phone,"['stupid', 'auto', 'correct', 'phone']","[('stupid', 'JJ'), ('auto', 'NN'), ('correct', 'VBP'), ('phone', 'NN')]",['correct'],['stupid'],"['auto', 'phone']"
3958,ham,Double eviction this week - Spiral and Michael and good riddance to them!,73,14,1,doubl evict week spiral michael good riddanc,"['doubl', 'evict', 'week', 'spiral', 'michael', 'good', 'riddanc']","[('doubl', 'NN'), ('evict', 'NN'), ('week', 'NN'), ('spiral', 'JJ'), ('michael', 'RB'), ('good', 'JJ'), ('riddanc', 'NN')]",[],"['spiral', 'good']","['doubl', 'evict', 'week', 'riddanc']"
3959,ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",115,26,2,world suffer lot violenc bad peopl silenc good peopl,"['world', 'suffer', 'lot', 'violenc', 'bad', 'peopl', 'silenc', 'good', 'peopl']","[('world', 'NN'), ('suffer', 'NN'), ('lot', 'NN'), ('violenc', 'IN'), ('bad', 'JJ'), ('peopl', 'NN'), ('silenc', 'NN'), ('good', 'JJ'), ('peopl', 'NN')]",[],"['bad', 'good']","['world', 'suffer', 'lot', 'peopl', 'silenc', 'peopl']"
3960,ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,30,4,ok that cool either raglan rd edward rd behind cricket ground gim ring ur closebi see tuesday,"['ok', 'that', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'behind', 'cricket', 'ground', 'gim', 'ring', 'ur', 'closebi', 'see', 'tuesday']","[('ok', 'NN'), ('that', 'WDT'), ('cool', 'VBP'), ('either', 'DT'), ('raglan', 'NN'), ('rd', 'VBZ'), ('edward', 'RB'), ('rd', 'NN'), ('behind', 'IN'), ('cricket', 'NN'), ('ground', 'NN'), ('gim', 'VBD'), ('ring', 'VBG'), ('ur', 'JJ'), ('closebi', 'NN'), ('see', 'NN'), ('tuesday', 'NN')]","['cool', 'rd', 'gim', 'ring']",['ur'],"['ok', 'raglan', 'rd', 'cricket', 'ground', 'closebi', 'see', 'tuesday']"
3961,ham,Buy one egg for me da..please:),31,10,1,buy one egg da pleas,"['buy', 'one', 'egg', 'da', 'pleas']","[('buy', 'VB'), ('one', 'CD'), ('egg', 'NN'), ('da', 'NN'), ('pleas', 'NN')]",['buy'],[],"['egg', 'da', 'pleas']"
3962,ham,Have you started in skye,24,5,1,start skye,"['start', 'skye']","[('start', 'NN'), ('skye', 'NN')]",[],[],"['start', 'skye']"
3963,ham,Have you bookedthe hut? And also your time off? How are you by the way?,71,18,3,bookedth hut also time way,"['bookedth', 'hut', 'also', 'time', 'way']","[('bookedth', 'NN'), ('hut', 'NN'), ('also', 'RB'), ('time', 'NN'), ('way', 'NN')]",[],[],"['bookedth', 'hut', 'time', 'way']"
3964,ham,And several to you sir.,23,6,1,sever sir,"['sever', 'sir']","[('sever', 'NN'), ('sir', 'NN')]",[],[],"['sever', 'sir']"
3965,ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,21,2,u realli pig leh sleep much dad wake 10 smth 2 eat lunch today,"['u', 'realli', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']","[('u', 'JJ'), ('realli', 'NN'), ('pig', 'NN'), ('leh', 'VBD'), ('sleep', 'RB'), ('much', 'JJ'), ('dad', 'NNS'), ('wake', 'VBP'), ('10', 'CD'), ('smth', 'NN'), ('2', 'CD'), ('eat', 'NN'), ('lunch', 'NN'), ('today', 'NN')]","['leh', 'wake']","['u', 'much']","['realli', 'pig', 'dad', 'smth', 'eat', 'lunch', 'today']"
3966,ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,97,22,3,love hope anyth drastic dare sell pc phone,"['love', 'hope', 'anyth', 'drastic', 'dare', 'sell', 'pc', 'phone']","[('love', 'IN'), ('hope', 'NN'), ('anyth', 'IN'), ('drastic', 'JJ'), ('dare', 'NN'), ('sell', 'VB'), ('pc', 'NN'), ('phone', 'NN')]",['sell'],['drastic'],"['hope', 'dare', 'pc', 'phone']"
3967,spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,157,34,3,freemsg record indic may entitl 3750 pound accid claim free repli ye msg opt text stop,"['freemsg', 'record', 'indic', 'may', 'entitl', '3750', 'pound', 'accid', 'claim', 'free', 'repli', 'ye', 'msg', 'opt', 'text', 'stop']","[('freemsg', 'NN'), ('record', 'NN'), ('indic', 'NN'), ('may', 'MD'), ('entitl', 'VB'), ('3750', 'CD'), ('pound', 'NN'), ('accid', 'VBD'), ('claim', 'JJ'), ('free', 'JJ'), ('repli', 'NN'), ('ye', 'NN'), ('msg', 'NN'), ('opt', 'VBP'), ('text', 'NN'), ('stop', 'NN')]","['entitl', 'accid', 'opt']","['claim', 'free']","['freemsg', 'record', 'indic', 'pound', 'repli', 'ye', 'msg', 'text', 'stop']"
3968,ham,Life style garments account no please.,38,7,1,life style garment account pleas,"['life', 'style', 'garment', 'account', 'pleas']","[('life', 'NN'), ('style', 'NN'), ('garment', 'NN'), ('account', 'NN'), ('pleas', 'NNS')]",[],[],"['life', 'style', 'garment', 'account', 'pleas']"
3969,ham,Lol wtf random. Btw is that your lunch break,44,10,2,lol wtf random btw lunch break,"['lol', 'wtf', 'random', 'btw', 'lunch', 'break']","[('lol', 'NN'), ('wtf', 'NN'), ('random', 'NN'), ('btw', 'NN'), ('lunch', 'NN'), ('break', 'NN')]",[],[],"['lol', 'wtf', 'random', 'btw', 'lunch', 'break']"
3970,ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",88,22,2,sez how u de arab boy hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx,"['sez', 'how', 'u', 'de', 'arab', 'boy', 'hope', 'u', 'r', 'good', 'give', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']","[('sez', 'VB'), ('how', 'WRB'), ('u', 'JJ'), ('de', 'FW'), ('arab', 'FW'), ('boy', 'FW'), ('hope', 'NN'), ('u', 'IN'), ('r', 'NN'), ('good', 'JJ'), ('give', 'VB'), ('love', 'VB'), ('2', 'CD'), ('evry1', 'JJ'), ('love', 'NN'), ('ya', 'NN'), ('eshxxxxxxxxxxx', 'NN')]","['sez', 'give', 'love']","['u', 'good', 'evry1']","['hope', 'r', 'love', 'ya', 'eshxxxxxxxxxxx']"
3971,ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",155,38,5,lay man let know miss thought great day send bimbo ugo number ill appreci safe,"['lay', 'man', 'let', 'know', 'miss', 'thought', 'great', 'day', 'send', 'bimbo', 'ugo', 'number', 'ill', 'appreci', 'safe']","[('lay', 'NN'), ('man', 'NN'), ('let', 'NN'), ('know', 'VB'), ('miss', 'JJ'), ('thought', 'JJ'), ('great', 'JJ'), ('day', 'NN'), ('send', 'VB'), ('bimbo', 'JJ'), ('ugo', 'JJ'), ('number', 'NN'), ('ill', 'NN'), ('appreci', 'VBZ'), ('safe', 'JJ')]","['know', 'send', 'appreci']","['miss', 'thought', 'great', 'bimbo', 'ugo', 'safe']","['lay', 'man', 'let', 'day', 'number', 'ill']"
3972,ham,Detroit. The home of snow. Enjoy it.,36,10,3,detroit home snow enjoy,"['detroit', 'home', 'snow', 'enjoy']","[('detroit', 'JJ'), ('home', 'NN'), ('snow', 'NN'), ('enjoy', 'NN')]",[],['detroit'],"['home', 'snow', 'enjoy']"
3973,spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,135,29,4,show ur colour euro 2004 offer get england flag 3lion tone ur phone click follow servic messag info,"['show', 'ur', 'colour', 'euro', '2004', 'offer', 'get', 'england', 'flag', '3lion', 'tone', 'ur', 'phone', 'click', 'follow', 'servic', 'messag', 'info']","[('show', 'NN'), ('ur', 'JJ'), ('colour', 'NN'), ('euro', 'NN'), ('2004', 'CD'), ('offer', 'NN'), ('get', 'NN'), ('england', 'VBP'), ('flag', 'NN'), ('3lion', 'CD'), ('tone', 'NN'), ('ur', 'JJ'), ('phone', 'NN'), ('click', 'NN'), ('follow', 'VBP'), ('servic', 'NN'), ('messag', 'NN'), ('info', 'NN')]","['england', 'follow']","['ur', 'ur']","['show', 'colour', 'euro', 'offer', 'get', 'flag', 'tone', 'phone', 'click', 'servic', 'messag', 'info']"
3974,ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",71,19,1,aight chillin friend room text way,"['aight', 'chillin', 'friend', 'room', 'text', 'way']","[('aight', 'JJ'), ('chillin', 'NN'), ('friend', 'NN'), ('room', 'NN'), ('text', 'JJ'), ('way', 'NN')]",[],"['aight', 'text']","['chillin', 'friend', 'room', 'way']"
3975,ham,Is toshiba portege m100 gd?,27,6,1,toshiba porteg m100 gd,"['toshiba', 'porteg', 'm100', 'gd']","[('toshiba', 'NN'), ('porteg', 'NN'), ('m100', 'NN'), ('gd', 'NN')]",[],[],"['toshiba', 'porteg', 'm100', 'gd']"
3976,ham,Well welp is sort of a semiobscure internet thing,49,9,1,well welp sort semiobscur internet thing,"['well', 'welp', 'sort', 'semiobscur', 'internet', 'thing']","[('well', 'RB'), ('welp', 'VB'), ('sort', 'NN'), ('semiobscur', 'JJ'), ('internet', 'NN'), ('thing', 'NN')]",['welp'],['semiobscur'],"['sort', 'internet', 'thing']"
3977,spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,105,19,3,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone,"['text', 'pass', '69669', 'collect', 'polyphon', 'rington', 'normal', 'gpr', 'charg', 'appli', 'enjoy', 'tone']","[('text', 'JJ'), ('pass', 'NN'), ('69669', 'CD'), ('collect', 'NN'), ('polyphon', 'NN'), ('rington', 'NN'), ('normal', 'JJ'), ('gpr', 'NN'), ('charg', 'NN'), ('appli', 'NN'), ('enjoy', 'VBP'), ('tone', 'NN')]",['enjoy'],"['text', 'normal']","['pass', 'collect', 'polyphon', 'rington', 'gpr', 'charg', 'appli', 'tone']"
3978,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",74,16,2,accordingli repeat text word ok mobil phone send,"['accordingli', 'repeat', 'text', 'word', 'ok', 'mobil', 'phone', 'send']","[('accordingli', 'RB'), ('repeat', 'NN'), ('text', 'JJ'), ('word', 'NN'), ('ok', 'NN'), ('mobil', 'NN'), ('phone', 'NN'), ('send', 'NN')]",[],['text'],"['repeat', 'word', 'ok', 'mobil', 'phone', 'send']"
3979,ham,Loosu go to hospital. De dont let it careless.,46,11,2,loosu go hospit de dont let careless,"['loosu', 'go', 'hospit', 'de', 'dont', 'let', 'careless']","[('loosu', 'NN'), ('go', 'VBP'), ('hospit', 'NN'), ('de', 'FW'), ('dont', 'FW'), ('let', 'VB'), ('careless', 'NN')]","['go', 'let']",[],"['loosu', 'hospit', 'careless']"
3980,ham,How much for an eighth?,23,6,1,much eighth,"['much', 'eighth']","[('much', 'JJ'), ('eighth', 'NN')]",[],['much'],['eighth']
3981,ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,183,44,4,omg joanna freak look thru friend find photo ask stuff myspac even log like year,"['omg', 'joanna', 'freak', 'look', 'thru', 'friend', 'find', 'photo', 'ask', 'stuff', 'myspac', 'even', 'log', 'like', 'year']","[('omg', 'JJ'), ('joanna', 'NN'), ('freak', 'JJ'), ('look', 'NN'), ('thru', 'JJ'), ('friend', 'NN'), ('find', 'VBP'), ('photo', 'JJ'), ('ask', 'NN'), ('stuff', 'NN'), ('myspac', 'VBD'), ('even', 'RB'), ('log', 'RBR'), ('like', 'IN'), ('year', 'NN')]","['find', 'myspac']","['omg', 'freak', 'thru', 'photo']","['joanna', 'look', 'friend', 'ask', 'stuff', 'year']"
3982,ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",118,27,3,send ur birthdat month year tel u ur life partner name method calcul repli must,"['send', 'ur', 'birthdat', 'month', 'year', 'tel', 'u', 'ur', 'life', 'partner', 'name', 'method', 'calcul', 'repli', 'must']","[('send', 'VB'), ('ur', 'JJ'), ('birthdat', 'NNS'), ('month', 'NN'), ('year', 'NN'), ('tel', 'NN'), ('u', 'NN'), ('ur', 'JJ'), ('life', 'NN'), ('partner', 'NN'), ('name', 'NN'), ('method', 'NN'), ('calcul', 'NN'), ('repli', 'NN'), ('must', 'MD')]",['send'],"['ur', 'ur']","['birthdat', 'month', 'year', 'tel', 'u', 'life', 'partner', 'name', 'method', 'calcul', 'repli']"
3983,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,92,24,3,juz havent woke bit blur blur dad went liao cant cum oso,"['juz', 'havent', 'woke', 'bit', 'blur', 'blur', 'dad', 'went', 'liao', 'cant', 'cum', 'oso']","[('juz', 'NN'), ('havent', 'NN'), ('woke', 'VBD'), ('bit', 'RB'), ('blur', 'JJ'), ('blur', 'NN'), ('dad', 'NN'), ('went', 'VBD'), ('liao', 'JJ'), ('cant', 'NN'), ('cum', 'NN'), ('oso', 'NN')]","['woke', 'went']","['blur', 'liao']","['juz', 'havent', 'blur', 'dad', 'cant', 'cum', 'oso']"
3984,ham,"How about clothes, jewelry, and trips?",38,9,1,cloth jewelri trip,"['cloth', 'jewelri', 'trip']","[('cloth', 'DT'), ('jewelri', 'NN'), ('trip', 'NN')]",[],[],"['jewelri', 'trip']"
3985,spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just �5 by replying GET BBDELUXE and take the challenge,156,28,2,block breaker come delux format new featur great graphic buy repli get bbdelux take challeng,"['block', 'breaker', 'come', 'delux', 'format', 'new', 'featur', 'great', 'graphic', 'buy', 'repli', 'get', 'bbdelux', 'take', 'challeng']","[('block', 'NN'), ('breaker', 'NN'), ('come', 'VBN'), ('delux', 'RB'), ('format', 'JJ'), ('new', 'JJ'), ('featur', 'NN'), ('great', 'JJ'), ('graphic', 'JJ'), ('buy', 'NN'), ('repli', 'NN'), ('get', 'VBP'), ('bbdelux', 'JJ'), ('take', 'VB'), ('challeng', 'NN')]","['come', 'get', 'take']","['format', 'new', 'great', 'graphic', 'bbdelux']","['block', 'breaker', 'featur', 'buy', 'repli', 'challeng']"
3986,ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,87,22,3,aah cuddl would lush need lot tea soup kind fumbl,"['aah', 'cuddl', 'would', 'lush', 'need', 'lot', 'tea', 'soup', 'kind', 'fumbl']","[('aah', 'NN'), ('cuddl', 'NN'), ('would', 'MD'), ('lush', 'VB'), ('need', 'NN'), ('lot', 'NN'), ('tea', 'VB'), ('soup', 'JJ'), ('kind', 'NN'), ('fumbl', 'NN')]","['lush', 'tea']",['soup'],"['aah', 'cuddl', 'need', 'lot', 'kind', 'fumbl']"
3987,spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,152,28,2,import inform 4 orang user today lucki day 2find log onto http fantast surpris await,"['import', 'inform', '4', 'orang', 'user', 'today', 'lucki', 'day', '2find', 'log', 'onto', 'http', 'fantast', 'surpris', 'await']","[('import', 'NN'), ('inform', 'NN'), ('4', 'CD'), ('orang', 'NN'), ('user', 'NN'), ('today', 'NN'), ('lucki', 'VBP'), ('day', 'NN'), ('2find', 'CD'), ('log', 'NN'), ('onto', 'IN'), ('http', 'NN'), ('fantast', 'NN'), ('surpris', 'NN'), ('await', 'NN')]",['lucki'],[],"['import', 'inform', 'orang', 'user', 'today', 'day', 'log', 'http', 'fantast', 'surpris', 'await']"
3988,ham,Are you plans with your family set in stone ?,45,10,1,plan famili set stone,"['plan', 'famili', 'set', 'stone']","[('plan', 'NN'), ('famili', 'VBZ'), ('set', 'VBN'), ('stone', 'NN')]","['famili', 'set']",[],"['plan', 'stone']"
3989,ham,Pls dont forget to study,24,5,1,pl dont forget studi,"['pl', 'dont', 'forget', 'studi']","[('pl', 'NN'), ('dont', 'NN'), ('forget', 'NN'), ('studi', 'NN')]",[],[],"['pl', 'dont', 'forget', 'studi']"
3990,ham,You'll never believe this but i have actually got off at taunton. Wow,69,15,2,never believ actual got taunton wow,"['never', 'believ', 'actual', 'got', 'taunton', 'wow']","[('never', 'RB'), ('believ', 'VBN'), ('actual', 'JJ'), ('got', 'VBD'), ('taunton', 'JJ'), ('wow', 'NN')]","['believ', 'got']","['actual', 'taunton']",['wow']
3991,ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",141,30,1,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat,"['den', 'weekday', 'got', 'special', 'price', 'haiz', 'cant', 'eat', 'liao', 'cut', 'nail', 'oso', 'muz', 'wait', 'finish', 'drivin', 'wat', 'lunch', 'still', 'muz', 'eat', 'wat']","[('den', 'JJ'), ('weekday', 'NN'), ('got', 'VBD'), ('special', 'JJ'), ('price', 'NN'), ('haiz', 'NN'), ('cant', 'JJ'), ('eat', 'NN'), ('liao', 'NN'), ('cut', 'NN'), ('nail', 'NN'), ('oso', 'NN'), ('muz', 'NN'), ('wait', 'VBP'), ('finish', 'JJ'), ('drivin', 'NN'), ('wat', 'NN'), ('lunch', 'NN'), ('still', 'RB'), ('muz', 'VBZ'), ('eat', 'NN'), ('wat', 'NN')]","['got', 'wait', 'muz']","['den', 'special', 'cant', 'finish']","['weekday', 'price', 'haiz', 'eat', 'liao', 'cut', 'nail', 'oso', 'muz', 'drivin', 'wat', 'lunch', 'eat', 'wat']"
3992,ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,114,26,1,broke list reason nobodi town ca tell sarcast faggi,"['broke', 'list', 'reason', 'nobodi', 'town', 'ca', 'tell', 'sarcast', 'faggi']","[('broke', 'VBD'), ('list', 'NN'), ('reason', 'NN'), ('nobodi', 'JJ'), ('town', 'NN'), ('ca', 'MD'), ('tell', 'VB'), ('sarcast', 'RB'), ('faggi', 'NN')]","['broke', 'tell']",['nobodi'],"['list', 'reason', 'town', 'faggi']"
3993,ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,132,35,3,lt decim gt common car better buy china asia find less expens holla,"['lt', 'decim', 'gt', 'common', 'car', 'better', 'buy', 'china', 'asia', 'find', 'less', 'expens', 'holla']","[('lt', 'NN'), ('decim', 'NN'), ('gt', 'NN'), ('common', 'JJ'), ('car', 'NN'), ('better', 'RBR'), ('buy', 'VB'), ('china', 'JJ'), ('asia', 'JJ'), ('find', 'NN'), ('less', 'RBR'), ('expens', 'JJ'), ('holla', 'NN')]",['buy'],"['common', 'china', 'asia', 'expens']","['lt', 'decim', 'gt', 'car', 'find', 'holla']"
3994,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,85,17,1,greatest test courag earth bear defeat without lose heart gn tc,"['greatest', 'test', 'courag', 'earth', 'bear', 'defeat', 'without', 'lose', 'heart', 'gn', 'tc']","[('greatest', 'JJS'), ('test', 'NN'), ('courag', 'NN'), ('earth', 'NN'), ('bear', 'VBP'), ('defeat', 'NN'), ('without', 'IN'), ('lose', 'JJ'), ('heart', 'NN'), ('gn', 'NN'), ('tc', 'NN')]",['bear'],"['greatest', 'lose']","['test', 'courag', 'earth', 'defeat', 'heart', 'gn', 'tc']"
3995,ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,75,17,1,sorri im stil fuck last nite went tobe 430 got 4 work 630,"['sorri', 'im', 'stil', 'fuck', 'last', 'nite', 'went', 'tobe', '430', 'got', '4', 'work', '630']","[('sorri', 'NN'), ('im', 'NN'), ('stil', 'NN'), ('fuck', 'VBD'), ('last', 'JJ'), ('nite', 'JJ'), ('went', 'VBD'), ('tobe', 'RB'), ('430', 'CD'), ('got', 'VBD'), ('4', 'CD'), ('work', 'NN'), ('630', 'CD')]","['fuck', 'went', 'got']","['last', 'nite']","['sorri', 'im', 'stil', 'work']"
3996,ham,Hey so whats the plan this sat? ,32,8,1,hey what plan sat,"['hey', 'what', 'plan', 'sat']","[('hey', 'VB'), ('what', 'WP'), ('plan', 'NN'), ('sat', 'VBD')]","['hey', 'sat']",[],['plan']
3997,ham,Beauty sleep can help ur pimples too.,37,8,1,beauti sleep help ur pimpl,"['beauti', 'sleep', 'help', 'ur', 'pimpl']","[('beauti', 'NN'), ('sleep', 'NN'), ('help', 'NN'), ('ur', 'VB'), ('pimpl', 'NN')]",['ur'],[],"['beauti', 'sleep', 'help', 'pimpl']"
3998,ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,25,2,great hope use connect mode men also co never know old friend lead today,"['great', 'hope', 'use', 'connect', 'mode', 'men', 'also', 'co', 'never', 'know', 'old', 'friend', 'lead', 'today']","[('great', 'JJ'), ('hope', 'NN'), ('use', 'NN'), ('connect', 'JJ'), ('mode', 'NN'), ('men', 'NNS'), ('also', 'RB'), ('co', 'VBP'), ('never', 'RB'), ('know', 'VBP'), ('old', 'JJ'), ('friend', 'NN'), ('lead', 'NN'), ('today', 'NN')]","['co', 'know']","['great', 'connect', 'old']","['hope', 'use', 'mode', 'men', 'friend', 'lead', 'today']"
